20121112,     1
20121204,     1
20130124,     1
20130513,     2
20130715,     1
20131021,     2
20131230,     1
20140217,     2
20140307,     1
20140312,     2
20140317,     2
20140509,     1
20140512,     1
20140616,     1
20140630,     1
20140910,     1
20140913,     2
20140923,     1
20141013,     1
20141029,     2
20150108,     2
20150221,     1
20150224,     1
20150330,     1
20150509,     1
20150520,     3
20150523,     1
20150528,     3
20150529,     1
20150530,     1
20150603,     1
20150605,     2
20150610,     1
20150611,     2
20150616,     3
20150618,     1
20150619,     4
20150626,     4
20150627,     2
20150628,     2
20150630,     2
20150707,     2
20150723,     2
20150730,     1
20150909,     1
20150912,     1
20150917,     3
20150926,     1
20151003,     3
20151005,     2
20151013,     1
20151028,     1
20151030,     1
20151104,     2
20151105,     3
20151110,     2
20151111,     1
20151119,     2
20151121,     3
20151124,     1
20151204,     1
20151205,     1
20151206,     2
20151208,     2
20151209,     1
20151210,     2
20151212,     4
20151215,     1
20151216,     4
20151217,     1
20151218,     1
20151225,     1
20151229,     1
20151230,     1
20160104,     1
20160108,     1
20160109,     1
20160113,     1
20160114,     1
20160116,     2
20160118,     2
20160119,     1
20160120,     4
20160121,     1
20160122,     2
20160123,     2
20160124,     1
20160126,     3
20160127,     6
20160130,     2
20160202,     1
20160204,     1
20160206,     4
20160211,     1
20160212,     2
20160213,     3
20160215,     2
20160216,     6
20160217,     2
20160218,     2
20160219,     8
20160220,     4
20160222,     8
20160223,    28
20160224,     8
20160225,    13
20160226,    13
20160227,     5
20160228,     6
20160301,     6
20160302,     8
20160303,     4
20160304,     8
20160305,     3
20160306,     3
20160307,     1
20160308,     1
20160309,    14
20160310,     9
20160312,     4
20160314,     1
20160315,     2
20160316,     7
20160317,     1
20160318,     3
20160321,     1
20160322,     5
20160323,     2
20160324,    10
20160325,     4
20160328,     1
20160329,     2
20160330,     5
20160331,     5
20160401,     1
20160402,     7
20160404,     1
20160405,     4
20160406,     6
20160407,     3
20160408,     2
20160409,     1
20160411,     1
20160412,     7
20160413,     4
20160414,     4
20160415,     6
20160416,     7
20160417,     3
20160418,     4
20160419,    11
20160420,    10
20160421,     7
20160423,    14
20160424,     2
20160425,     4
20160426,    10
20160427,     8
20160428,    12
20160429,     9
20160430,     6
20160502,     1
20160503,     2
20160504,     4
20160505,     4
20160506,     8
20160507,     3
20160509,     3
20160510,     7
20160511,    10
20160512,    19
20160513,    30
20160514,    15
20160515,     2
20160516,     6
20160517,     7
20160518,    11
20160519,    16
20160520,    11
20160521,    11
20160522,     5
20160523,     5
20160524,     9
20160525,    13
20160526,    13
20160527,     7
20160528,    17
20160529,     2
20160531,     2
20160601,    13
20160602,    11
20160603,    12
20160604,    20
20160605,     3
20160606,     7
20160607,    22
20160608,    15
20160609,    13
20160610,    19
20160611,    37
20160612,     5
20160613,    10
20160614,    60
20160615,    64
20160616,    54
20160617,    88
20160618,    68
20160619,     8
20160620,    19
20160621,    82
20160622,    76
20160623,   116
20160624,    99
20160625,   547
20160626,    51
20160627,    85
20160628,   239
20160629,   192
20160630,   141
20160701,   150
20160702,    82
20160703,    13
20160704,    23
20160705,    60
20160706,    66
20160707,    88
20160708,    60
20160709,    54
20160710,    12
20160711,     8
20160712,    33
20160713,    58
20160714,    76
20160715,    60
20160716,    28
20160717,     3
20160718,    13
20160719,    42
20160720,    38
20160721,    60
20160722,    54
20160723,    27
20160724,    12
20160725,    17
20160726,    31
20160727,    28
20160728,    57
20160729,    43
20160730,    26
20160801,     1
20160802,    21
20160803,    17
20160804,    20
20160805,    29
20160806,    14
20160809,     9
20160810,    11
20160811,     9
20160812,    15
20160813,     5
20160815,     3
20160816,     7
